LocationID,BRDYEAR,num_egg_masses,Watershed,County,complete_case,BRDYEAR_scaled
RC26,2022,0,Redwood Creek,Marin,TRUE,1.0160222217747903
RC26,2023,0,Redwood Creek,Marin,TRUE,1.1692446687512628
RC26,2024,0,Redwood Creek,Marin,TRUE,1.3224671157277352
RC27,1999,0,Redwood Creek,Marin,TRUE,-2.508094058684076
RC27,2002,0,Redwood Creek,Marin,TRUE,-2.0484267177546585
RC28,1999,0,Redwood Creek,Marin,TRUE,-2.508094058684076
RC28,2000,0,Redwood Creek,Marin,TRUE,-2.3548716117076034
RC28,2001,0,Redwood Creek,Marin,TRUE,-2.201649164731131
RC28,2002,0,Redwood Creek,Marin,TRUE,-2.0484267177546585
RL02,1999,0,Rodeo Lagoon,Marin,TRUE,-2.508094058684076
RL02,2005,2,Rodeo Lagoon,Marin,TRUE,-1.5887593768252413
RL02,2006,5,Rodeo Lagoon,Marin,TRUE,-1.4355369298487688
RL02,2007,2,Rodeo Lagoon,Marin,TRUE,-1.2823144828722963
RL02,2008,11,Rodeo Lagoon,Marin,TRUE,-1.1290920358958239
RL02,2009,5,Rodeo Lagoon,Marin,TRUE,-0.9758695889193515
RL02,2010,8,Rodeo Lagoon,Marin,TRUE,-0.822647141942879
RL02,2011,25,Rodeo Lagoon,Marin,TRUE,-0.6694246949664066
RL02,2012,9,Rodeo Lagoon,Marin,TRUE,-0.5162022479899341
RL02,2013,5,Rodeo Lagoon,Marin,TRUE,-0.36297980101346167
RL02,2014,16,Rodeo Lagoon,Marin,TRUE,-0.20975735403698922
RL02,2015,24,Rodeo Lagoon,Marin,TRUE,-0.056534907060516774
RL02,2016,7,Rodeo Lagoon,Marin,TRUE,0.09668753991595568
RL02,2017,38,Rodeo Lagoon,Marin,TRUE,0.24990998689242813
RL02,2018,166,Rodeo Lagoon,Marin,TRUE,0.4031324338689006
RL02,2019,161,Rodeo Lagoon,Marin,TRUE,0.556354880845373
RL02,2020,159,Rodeo Lagoon,Marin,TRUE,0.7095773278218455
RL02,2021,184,Rodeo Lagoon,Marin,TRUE,0.8627997747983179
RL02,2022,120,Rodeo Lagoon,Marin,TRUE,1.0160222217747903
RL02,2023,72,Rodeo Lagoon,Marin,TRUE,1.1692446687512628
RL02,2024,147,Rodeo Lagoon,Marin,TRUE,1.3224671157277352
RL04,2006,0,Rodeo Lagoon,Marin,TRUE,-1.4355369298487688
RL04,2010,0,Rodeo Lagoon,Marin,TRUE,-0.822647141942879
RL04,2011,0,Rodeo Lagoon,Marin,TRUE,-0.6694246949664066
RL04,2012,0,Rodeo Lagoon,Marin,TRUE,-0.5162022479899341
RL04,2013,0,Rodeo Lagoon,Marin,TRUE,-0.36297980101346167
RL04,2017,0,Rodeo Lagoon,Marin,TRUE,0.24990998689242813
RL05,2007,0,Rodeo Lagoon,Marin,TRUE,-1.2823144828722963
RL06,2018,0,Rodeo Lagoon,Marin,TRUE,0.4031324338689006
RL06,2023,0,Rodeo Lagoon,Marin,TRUE,1.1692446687512628
RL07,2018,0,Rodeo Lagoon,Marin,TRUE,0.4031324338689006
RL07,2019,0,Rodeo Lagoon,Marin,TRUE,0.556354880845373
RL07,2020,0,Rodeo Lagoon,Marin,TRUE,0.7095773278218455
RL07,2021,0,Rodeo Lagoon,Marin,TRUE,0.8627997747983179
RL07,2022,0,Rodeo Lagoon,Marin,TRUE,1.0160222217747903
RL07,2023,0,Rodeo Lagoon,Marin,TRUE,1.1692446687512628
SM01,2005,0,San Mateo Creek,San Mateo,TRUE,-1.5887593768252413
SP01,2001,0,San Pedro Creek,San Mateo,TRUE,-2.201649164731131
TV01,1997,0,Tennessee Valley,Marin,TRUE,-2.814538952637021
TV01,2001,0,Tennessee Valley,Marin,TRUE,-2.201649164731131
TV01,2002,0,Tennessee Valley,Marin,TRUE,-2.0484267177546585
TV02,1997,0,Tennessee Valley,Marin,TRUE,-2.814538952637021
TV02,2002,0,Tennessee Valley,Marin,TRUE,-2.0484267177546585
TV02,2005,0,Tennessee Valley,Marin,TRUE,-1.5887593768252413
TV02,2012,0,Tennessee Valley,Marin,TRUE,-0.5162022479899341
TV02,2013,0,Tennessee Valley,Marin,TRUE,-0.36297980101346167
TV02,2015,1,Tennessee Valley,Marin,TRUE,-0.056534907060516774
TV02,2016,2,Tennessee Valley,Marin,TRUE,0.09668753991595568
TV02,2017,7,Tennessee Valley,Marin,TRUE,0.24990998689242813
TV02,2018,47,Tennessee Valley,Marin,TRUE,0.4031324338689006
TV02,2019,109,Tennessee Valley,Marin,TRUE,0.556354880845373
TV02,2020,156,Tennessee Valley,Marin,TRUE,0.7095773278218455
TV02,2021,127,Tennessee Valley,Marin,TRUE,0.8627997747983179
TV02,2022,150,Tennessee Valley,Marin,TRUE,1.0160222217747903
TV02,2023,30,Tennessee Valley,Marin,TRUE,1.1692446687512628
TV02,2024,71,Tennessee Valley,Marin,TRUE,1.3224671157277352
TV03,1997,0,Tennessee Valley,Marin,TRUE,-2.814538952637021
TV03,2006,0,Tennessee Valley,Marin,TRUE,-1.4355369298487688
TV03,2018,0,Tennessee Valley,Marin,TRUE,0.4031324338689006
TV03,2021,0,Tennessee Valley,Marin,TRUE,0.8627997747983179
TV03,2022,0,Tennessee Valley,Marin,TRUE,1.0160222217747903
TV03,2023,0,Tennessee Valley,Marin,TRUE,1.1692446687512628
TV04,2005,0,Tennessee Valley,Marin,TRUE,-1.5887593768252413
TV05,2005,0,Tennessee Valley,Marin,TRUE,-1.5887593768252413
TV06,2017,0,Tennessee Valley,Marin,TRUE,0.24990998689242813
TV06,2018,0,Tennessee Valley,Marin,TRUE,0.4031324338689006
TV06,2021,0,Tennessee Valley,Marin,TRUE,0.8627997747983179
TV06,2022,1,Tennessee Valley,Marin,TRUE,1.0160222217747903
TV06,2023,0,Tennessee Valley,Marin,TRUE,1.1692446687512628
TV06,2024,0,Tennessee Valley,Marin,TRUE,1.3224671157277352
WG01,1999,0,Wilkins Gulch,Marin,TRUE,-2.508094058684076
WG01,2001,0,Wilkins Gulch,Marin,TRUE,-2.201649164731131
WG01,2010,0,Wilkins Gulch,Marin,TRUE,-0.822647141942879
WG01,2012,0,Wilkins Gulch,Marin,TRUE,-0.5162022479899341
WG01,2013,0,Wilkins Gulch,Marin,TRUE,-0.36297980101346167
WG01,2014,0,Wilkins Gulch,Marin,TRUE,-0.20975735403698922
WG01,2015,0,Wilkins Gulch,Marin,TRUE,-0.056534907060516774
WG01,2016,0,Wilkins Gulch,Marin,TRUE,0.09668753991595568
WG01,2017,10,Wilkins Gulch,Marin,TRUE,0.24990998689242813
WG01,2018,22,Wilkins Gulch,Marin,TRUE,0.4031324338689006
WG01,2019,49,Wilkins Gulch,Marin,TRUE,0.556354880845373
WG01,2020,59,Wilkins Gulch,Marin,TRUE,0.7095773278218455
WG01,2021,28,Wilkins Gulch,Marin,TRUE,0.8627997747983179
WG01,2022,70,Wilkins Gulch,Marin,TRUE,1.0160222217747903
WG01,2023,64,Wilkins Gulch,Marin,TRUE,1.1692446687512628
WG01,2024,47,Wilkins Gulch,Marin,TRUE,1.3224671157277352
WU01,2021,0,West Union,San Mateo,TRUE,0.8627997747983179
WU02,2023,5,West Union,San Mateo,TRUE,1.1692446687512628
